pathwayID,interaction,nextPathwayID,tag
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-2029485,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-442729,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-445355,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-432040,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-203615,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-111997,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-422356,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-1489509,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-163358,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-2025928,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-5218920,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-5578775,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-2514859,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9031628,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9634600,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-163615,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9664422,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-202424,orignal
R-HSA-174437,abstraction:NextStepPathway,R-HSA-174414,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818035,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818032,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9755511,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818030,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818028,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818027,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818749,orignal
R-HSA-9759194,abstraction:NextStepPathway,R-HSA-9818026,orignal
R-HSA-888568,abstraction:NextStepPathway,R-HSA-888590,orignal
R-HSA-74217,abstraction:NextStepPathway,R-HSA-379716,orignal
R-HSA-74217,abstraction:NextStepPathway,R-HSA-74259,orignal
R-HSA-74217,abstraction:NextStepPathway,R-HSA-71737,orignal
R-HSA-74217,abstraction:NextStepPathway,R-HSA-499943,orignal
R-HSA-1566977,abstraction:NextStepPathway,R-HSA-202733,orignal
R-HSA-881907,abstraction:NextStepPathway,R-HSA-199920,orignal
R-HSA-881907,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-881907,abstraction:NextStepPathway,R-HSA-416476,orignal
R-HSA-881907,abstraction:NextStepPathway,R-HSA-9031628,orignal
R-HSA-9933939,abstraction:NextStepPathway,R-HSA-9933947,orignal
R-HSA-112313,abstraction:NextStepPathway,R-HSA-112310,orignal
R-HSA-5654699,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-8853884,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-8853884,abstraction:NextStepPathway,R-HSA-2559585,orignal
R-HSA-8853884,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-8853884,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-375281,abstraction:NextStepPathway,R-HSA-416476,orignal
R-HSA-375281,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-375281,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-168255,abstraction:NextStepPathway,R-HSA-168275,orignal
R-HSA-168255,abstraction:NextStepPathway,R-HSA-168270,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-9856872,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-438066,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-8964539,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-399710,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-5628897,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-264642,orignal
R-HSA-210500,abstraction:NextStepPathway,R-HSA-451307,orignal
R-HSA-190827,abstraction:NextStepPathway,R-HSA-190704,orignal
R-HSA-3928662,abstraction:NextStepPathway,R-HSA-5627117,orignal
R-HSA-5668541,abstraction:NextStepPathway,R-HSA-5676590,orignal
R-HSA-5668541,abstraction:NextStepPathway,R-HSA-5607761,orignal
R-HSA-389957,abstraction:NextStepPathway,R-HSA-389960,orignal
R-HSA-389957,abstraction:NextStepPathway,R-HSA-390450,orignal
R-HSA-9948001,abstraction:NextStepPathway,R-HSA-9960519,orignal
R-HSA-9948001,abstraction:NextStepPathway,R-HSA-5620971,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-9615933,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4551638,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-3232118,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-9856649,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-3108214,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4085377,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-196791,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-5693565,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-9833482,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-3232142,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4090294,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-9793242,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-8866904,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4655427,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-3899300,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4615885,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4570464,orignal
R-HSA-3065678,abstraction:NextStepPathway,R-HSA-4755510,orignal
R-HSA-9845614,abstraction:NextStepPathway,R-HSA-1660661,orignal
R-HSA-418885,abstraction:NextStepPathway,R-HSA-389359,orignal
R-HSA-418885,abstraction:NextStepPathway,R-HSA-373752,orignal
R-HSA-418885,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-418885,abstraction:NextStepPathway,R-HSA-418890,orignal
R-HSA-418885,abstraction:NextStepPathway,R-HSA-428542,orignal
R-HSA-418885,abstraction:NextStepPathway,R-HSA-5687128,orignal
R-HSA-1614517,abstraction:NextStepPathway,R-HSA-428643,orignal
R-HSA-1614517,abstraction:NextStepPathway,R-HSA-1614558,orignal
R-HSA-114294,abstraction:NextStepPathway,R-HSA-111457,orignal
R-HSA-114294,abstraction:NextStepPathway,R-HSA-5620971,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-1614558,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-549127,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-6798163,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-9759218,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-351202,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-1614603,orignal
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-156581,orignal
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-1251985,orignal
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-8939256,orignal
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-8931987,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6796648,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-2559585,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804114,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6803211,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-9758274,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-69473,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804760,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6811555,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-5620971,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-8941858,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804756,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-69481,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804116,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804115,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-69895,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6803204,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804759,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6803207,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-111448,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-2559586,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6803205,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804754,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804758,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-8852276,orignal
R-HSA-69541,abstraction:NextStepPathway,R-HSA-6804757,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-1650814,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-2559585,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-2173795,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-9754189,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-9796292,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-8948216,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-1181150,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-8941855,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-9733458,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-9823730,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-1502540,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-9617828,orignal
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-9694614,orignal
R-HSA-5362517,abstraction:NextStepPathway,R-HSA-204174,orignal
R-HSA-5362517,abstraction:NextStepPathway,R-HSA-200425,orignal
R-HSA-196757,abstraction:NextStepPathway,R-HSA-1614635,orignal
R-HSA-196757,abstraction:NextStepPathway,R-HSA-9759218,orignal
R-HSA-196757,abstraction:NextStepPathway,R-HSA-156581,orignal
R-HSA-9705677,abstraction:NextStepPathway,R-HSA-191650,orignal
R-HSA-112411,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-112411,abstraction:NextStepPathway,R-HSA-445144,orignal
R-HSA-112411,abstraction:NextStepPathway,R-HSA-170968,orignal
R-HSA-112411,abstraction:NextStepPathway,R-HSA-112409,orignal
R-HSA-9683439,abstraction:NextStepPathway,R-HSA-9682706,orignal
R-HSA-9683439,abstraction:NextStepPathway,R-HSA-9692916,orignal
R-HSA-2029482,abstraction:NextStepPathway,R-HSA-5663213,orignal
R-HSA-2029482,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-2029482,abstraction:NextStepPathway,R-HSA-5687128,orignal
R-HSA-2029482,abstraction:NextStepPathway,R-HSA-9664422,orignal
R-HSA-8982491,abstraction:NextStepPathway,R-HSA-71387,orignal
R-HSA-2466712,abstraction:NextStepPathway,R-HSA-2453902,orignal
R-HSA-4086400,abstraction:NextStepPathway,R-HSA-5663220,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9857377,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9825892,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9824594,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9854907,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9926550,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9854909,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9825895,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9824585,orignal
R-HSA-9856649,abstraction:NextStepPathway,R-HSA-9764725,orignal
R-HSA-181430,abstraction:NextStepPathway,R-HSA-212676,orignal
R-HSA-181430,abstraction:NextStepPathway,R-HSA-442660,orignal
R-HSA-181430,abstraction:NextStepPathway,R-HSA-209905,orignal
R-HSA-181430,abstraction:NextStepPathway,R-HSA-181429,orignal
R-HSA-5617472,abstraction:NextStepPathway,R-HSA-9830364,orignal
R-HSA-5617472,abstraction:NextStepPathway,R-HSA-9010553,orignal
R-HSA-8985801,abstraction:NextStepPathway,R-HSA-373752,orignal
R-HSA-8985801,abstraction:NextStepPathway,R-HSA-376176,orignal
R-HSA-8985801,abstraction:NextStepPathway,R-HSA-428542,orignal
R-HSA-9020956,abstraction:NextStepPathway,R-HSA-1059683,orignal
R-HSA-9020956,abstraction:NextStepPathway,R-HSA-6788467,orignal
R-HSA-9020956,abstraction:NextStepPathway,R-HSA-8984722,orignal
R-HSA-199418,abstraction:NextStepPathway,R-HSA-1855204,orignal
R-HSA-199418,abstraction:NextStepPathway,R-HSA-1660499,orignal
R-HSA-199418,abstraction:NextStepPathway,R-HSA-1660516,orignal
R-HSA-450341,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-450341,abstraction:NextStepPathway,R-HSA-2871796,orignal
R-HSA-450341,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-450341,abstraction:NextStepPathway,R-HSA-8943724,orignal
R-HSA-450341,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-888593,abstraction:NextStepPathway,R-HSA-888590,orignal
R-HSA-888593,abstraction:NextStepPathway,R-HSA-916853,orignal
R-HSA-888593,abstraction:NextStepPathway,R-HSA-442660,orignal
R-HSA-933542,abstraction:NextStepPathway,R-HSA-445989,orignal
R-HSA-933542,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-933542,abstraction:NextStepPathway,R-HSA-3134963,orignal
R-HSA-933542,abstraction:NextStepPathway,R-HSA-1810476,orignal
R-HSA-180336,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-75094,abstraction:NextStepPathway,R-HSA-72200,orignal
R-HSA-76061,abstraction:NextStepPathway,R-HSA-749476,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-111458,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-9960525,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-9960519,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-111461,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-5686938,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-111471,orignal
R-HSA-5620971,abstraction:NextStepPathway,R-HSA-9020702,orignal
R-HSA-1855231,abstraction:NextStepPathway,R-HSA-1855156,orignal
R-HSA-1855231,abstraction:NextStepPathway,R-HSA-1855215,orignal
R-HSA-9796292,abstraction:NextStepPathway,R-HSA-9823730,orignal
R-HSA-1445148,abstraction:NextStepPathway,R-HSA-9824585,orignal
R-HSA-9831926,abstraction:NextStepPathway,R-HSA-4086400,orignal
R-HSA-196791,abstraction:NextStepPathway,R-HSA-211916,orignal
R-HSA-196791,abstraction:NextStepPathway,R-HSA-4090294,orignal
R-HSA-112311,abstraction:NextStepPathway,R-HSA-9958517,orignal
R-HSA-112311,abstraction:NextStepPathway,R-HSA-1483191,orignal
R-HSA-8964038,abstraction:NextStepPathway,R-HSA-8963896,orignal
R-HSA-8964038,abstraction:NextStepPathway,R-HSA-8964026,orignal
R-HSA-210744,abstraction:NextStepPathway,R-HSA-210746,orignal
R-HSA-210744,abstraction:NextStepPathway,R-HSA-2122947,orignal
R-HSA-5654712,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-5654712,abstraction:NextStepPathway,R-HSA-5654720,orignal
R-HSA-5654712,abstraction:NextStepPathway,R-HSA-5654733,orignal
R-HSA-9701898,abstraction:NextStepPathway,R-HSA-9725371,orignal
R-HSA-8849470,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-8849470,abstraction:NextStepPathway,R-HSA-187577,orignal
R-HSA-77352,abstraction:NextStepPathway,R-HSA-611105,orignal
R-HSA-76005,abstraction:NextStepPathway,R-HSA-114516,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-418217,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-9634597,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-392451,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-432040,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-8964315,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-8964616,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-163615,orignal
R-HSA-418597,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-8939246,abstraction:NextStepPathway,R-HSA-8941333,orignal
R-HSA-2142688,abstraction:NextStepPathway,R-HSA-2142700,orignal
R-HSA-2142688,abstraction:NextStepPathway,R-HSA-2142691,orignal
R-HSA-9717207,abstraction:NextStepPathway,R-HSA-9730628,orignal
R-HSA-173623,abstraction:NextStepPathway,R-HSA-977606,orignal
R-HSA-173623,abstraction:NextStepPathway,R-HSA-166663,orignal
R-HSA-9662360,abstraction:NextStepPathway,R-HSA-9662361,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-611105,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-9856872,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-1632852,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-8943723,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-70263,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-380972,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-8964539,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-210500,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-199418,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-8943724,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-70171,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-165159,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-166187,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-3299685,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-167826,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-1660499,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-71336,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-163210,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-9818027,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-202424,orignal
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-499943,orignal
R-HSA-1482925,abstraction:NextStepPathway,R-HSA-1483171,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-379716,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-9939291,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-913709,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-2022923,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-2022928,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-163841,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-2022870,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-425381,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-727802,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-156584,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-71737,orignal
R-HSA-174362,abstraction:NextStepPathway,R-HSA-2022854,orignal
R-HSA-3270619,abstraction:NextStepPathway,R-HSA-1606341,orignal
R-HSA-3270619,abstraction:NextStepPathway,R-HSA-3134973,orignal
R-HSA-5625886,abstraction:NextStepPathway,R-HSA-381426,orignal
R-HSA-5625886,abstraction:NextStepPathway,R-HSA-1592389,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-9758274,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-9686347,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-75153,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-264870,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-5357905,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-5675482,orignal
R-HSA-140534,abstraction:NextStepPathway,R-HSA-75108,orignal
R-HSA-168179,abstraction:NextStepPathway,R-HSA-166058,orignal
R-HSA-9854311,abstraction:NextStepPathway,R-HSA-611105,orignal
R-HSA-9854311,abstraction:NextStepPathway,R-HSA-71403,orignal
R-HSA-5610785,abstraction:NextStepPathway,R-HSA-5610787,orignal
R-HSA-9861718,abstraction:NextStepPathway,R-HSA-70268,orignal
R-HSA-202733,abstraction:NextStepPathway,R-HSA-216083,orignal
R-HSA-202733,abstraction:NextStepPathway,R-HSA-1566977,orignal
R-HSA-202733,abstraction:NextStepPathway,R-HSA-114604,orignal
R-HSA-202733,abstraction:NextStepPathway,R-HSA-140875,orignal
R-HSA-373076,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-373076,abstraction:NextStepPathway,R-HSA-416476,orignal
R-HSA-373076,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-373076,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-936964,abstraction:NextStepPathway,R-HSA-9013973,orignal
R-HSA-936964,abstraction:NextStepPathway,R-HSA-9824878,orignal
R-HSA-8951430,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-8951430,abstraction:NextStepPathway,R-HSA-4411364,orignal
R-HSA-75158,abstraction:NextStepPathway,R-HSA-69416,orignal
R-HSA-75158,abstraction:NextStepPathway,R-HSA-5218900,orignal
