previousPathwayAncestorID,interaction,nextPathwayAncestorID,tag
R-HSA-1251985,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-1236394,abstraction:NextStepPathway,R-HSA-9018519,inferred
R-HSA-1236394,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-1236394,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-9018519,inferred
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-1251985,inferred
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-1236394,inferred
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-1251985,inferred
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-1236394,inferred
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-9006931,abstraction:NextStepPathway,R-HSA-1251985,inferred
R-HSA-9006931,abstraction:NextStepPathway,R-HSA-1236394,inferred
R-HSA-9006931,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-8849470,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-8849470,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-8848021,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-8848021,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-9006927,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-9006927,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-187577,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-187577,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-69231,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-69236,inferred
R-HSA-176408,abstraction:NextStepPathway,R-HSA-176407,inferred
R-HSA-9717207,abstraction:NextStepPathway,R-HSA-9730628,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-9660821,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-422356,abstraction:NextStepPathway,R-HSA-9660821,inferred
R-HSA-420092,abstraction:NextStepPathway,R-HSA-381676,inferred
R-HSA-420092,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-420092,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-420092,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-373080,abstraction:NextStepPathway,R-HSA-381676,inferred
R-HSA-373080,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-373080,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-373080,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-500792,abstraction:NextStepPathway,R-HSA-381676,inferred
R-HSA-500792,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-500792,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-500792,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-381676,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-381676,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-381676,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-422356,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-9907900,abstraction:NextStepPathway,R-HSA-9912633,inferred
R-HSA-9907900,abstraction:NextStepPathway,R-HSA-983169,inferred
R-HSA-9907900,abstraction:NextStepPathway,R-HSA-1280218,inferred
R-HSA-9907900,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-9912633,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-983169,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9912633,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-983169,inferred
R-HSA-6806664,abstraction:NextStepPathway,R-HSA-159740,inferred
R-HSA-6806664,abstraction:NextStepPathway,R-HSA-159854,inferred
R-HSA-6806664,abstraction:NextStepPathway,R-HSA-163841,inferred
R-HSA-6806664,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-6806664,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-6806667,abstraction:NextStepPathway,R-HSA-159740,inferred
R-HSA-6806667,abstraction:NextStepPathway,R-HSA-159854,inferred
R-HSA-6806667,abstraction:NextStepPathway,R-HSA-163841,inferred
R-HSA-6806667,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-6806667,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-196854,abstraction:NextStepPathway,R-HSA-159740,inferred
R-HSA-196854,abstraction:NextStepPathway,R-HSA-159854,inferred
R-HSA-196854,abstraction:NextStepPathway,R-HSA-163841,inferred
R-HSA-196854,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-196854,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-159740,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-159854,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-163841,inferred
R-HSA-9828642,abstraction:NextStepPathway,R-HSA-9828721,inferred
R-HSA-194002,abstraction:NextStepPathway,R-HSA-211976,inferred
R-HSA-194002,abstraction:NextStepPathway,R-HSA-211897,inferred
R-HSA-194002,abstraction:NextStepPathway,R-HSA-211945,inferred
R-HSA-194002,abstraction:NextStepPathway,R-HSA-211859,inferred
R-HSA-163358,abstraction:NextStepPathway,R-HSA-9634600,inferred
R-HSA-163358,abstraction:NextStepPathway,R-HSA-70171,inferred
R-HSA-163358,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-163358,abstraction:NextStepPathway,R-HSA-71387,inferred
R-HSA-163685,abstraction:NextStepPathway,R-HSA-9634600,inferred
R-HSA-163685,abstraction:NextStepPathway,R-HSA-70171,inferred
R-HSA-163685,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-162710,abstraction:NextStepPathway,R-HSA-162791,inferred
R-HSA-5368286,abstraction:NextStepPathway,R-HSA-5389840,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-1614603,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-1614603,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-1614603,inferred
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-6798163,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-6798163,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-6798163,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-6798163,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-1614558,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-1614558,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-1614558,inferred
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-9759218,inferred
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-196741,inferred
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-196849,inferred
R-HSA-1614635,abstraction:NextStepPathway,R-HSA-196854,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-9759218,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-196741,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-196849,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-196854,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-9759218,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-196741,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-196849,inferred
R-HSA-156581,abstraction:NextStepPathway,R-HSA-196854,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-9759218,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-196741,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-196849,inferred
R-HSA-156580,abstraction:NextStepPathway,R-HSA-196854,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-9759218,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-196741,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-196849,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-196854,inferred
R-HSA-3000471,abstraction:NextStepPathway,R-HSA-5686938,inferred
R-HSA-3000471,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-3000471,abstraction:NextStepPathway,R-HSA-168249,inferred
R-HSA-3000471,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-2173782,abstraction:NextStepPathway,R-HSA-5686938,inferred
R-HSA-2173782,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-2173782,abstraction:NextStepPathway,R-HSA-168249,inferred
R-HSA-2173782,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-5686938,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-168249,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-71064,abstraction:NextStepPathway,R-HSA-9856872,inferred
R-HSA-71064,abstraction:NextStepPathway,R-HSA-611105,inferred
R-HSA-71064,abstraction:NextStepPathway,R-HSA-1428517,inferred
R-HSA-71064,abstraction:NextStepPathway,R-HSA-8963693,inferred
R-HSA-8964539,abstraction:NextStepPathway,R-HSA-70635,inferred
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9860931,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9860931,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9860931,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9860931,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9855142,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9855142,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9855142,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9855142,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-2454202,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-2454202,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-2454202,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-2454202,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-445355,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-397014,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-445355,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-397014,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-112043,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-112043,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-112043,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-112043,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-112040,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-112040,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-112040,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-112040,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-111885,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-111885,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-111885,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-111885,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-418594,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-418594,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-418594,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-5607763,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-5607763,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-5607763,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-5607763,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-5607764,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-5607764,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-5607764,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-5607764,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-5621481,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-5621481,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-5621481,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-5621481,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-445355,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-397014,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-445355,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-397014,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-445355,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-397014,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-445355,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-397014,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-2514859,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-2514856,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-5627123,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-2454202,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-2454202,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111997,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111996,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-1489509,inferred
R-HSA-445355,abstraction:NextStepPathway,R-HSA-9006925,inferred
R-HSA-397014,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-397014,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-111957,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-111933,inferred
